x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
36.11,-2.70,0.009777,36.11,-2.58,0.010086,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
33.16,-3.23,0.017302,33.15,-3.11,0.017856,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
30.22,-3.89,0.033149,30.22,-3.77,0.034113,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
27.33,-4.83,0.080698,27.32,-4.70,0.082503,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
24.53,-6.52,0.196791,24.52,-6.38,0.200485,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.51,-8.31,0.349504,21.50,-8.17,0.356877,0.01,-0.14,-0.01,0.14,0.01,0.14,0.01
18.11,-8.58,0.265984,18.10,-8.43,0.272053,0.01,-0.15,-0.01,0.15,0.01,0.15,0.01
15.01,-8.26,0.204278,15.00,-8.09,0.210365,0.01,-0.17,-0.01,0.17,0.01,0.17,0.01
12.00,-8.26,0.159814,11.99,-8.07,0.166232,0.01,-0.19,-0.01,0.19,0.01,0.19,0.01
9.00,-8.28,0.124245,8.99,-8.06,0.130799,0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
6.00,-8.30,0.093238,5.98,-8.06,0.100115,0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
2.99,-8.32,0.059014,2.98,-8.06,0.066010,0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
-0.006039,-8.35,0.027774,-0.015537,-8.06,0.035094,0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-3.01,-8.39,-0.006204,-3.02,-8.06,0.001330,0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-6.01,-8.43,-0.037888,-6.02,-8.07,-0.030038,0.01,-0.36,-0.01,0.36,0.01,0.36,0.01
-9.01,-8.48,-0.071921,-9.02,-8.09,-0.063660,0.01,-0.39,-0.01,0.39,0.01,0.39,0.01
-12.01,-8.53,-0.104063,-12.02,-8.11,-0.095737,0.01,-0.43,-0.01,0.43,0.01,0.43,0.01
-15.01,-8.59,-0.139924,-15.02,-8.12,-0.130523,0.01,-0.47,-0.01,0.47,0.01,0.47,0.01
-18.03,-8.62,-0.174338,-18.03,-8.11,-0.165413,0.00,-0.50,-0.01,0.50,0.00,0.50,0.01
-21.12,-9.13,-0.266135,-21.13,-8.59,-0.256379,0.01,-0.54,-0.01,0.54,0.01,0.54,0.01
-24.53,-9.36,-0.316909,-24.54,-8.79,-0.315678,0.01,-0.57,0.00,0.57,0.01,0.57,0.00
-27.70,-7.74,-0.194951,-27.69,-7.14,-0.188399,-0.01,-0.60,-0.01,0.60,0.01,0.60,0.01
-30.67,-6.04,-0.083027,-30.64,-5.41,-0.078674,-0.03,-0.63,0.00,0.63,0.03,0.63,0.00
-33.30,-4.65,-0.024778,-33.26,-3.99,-0.019525,-0.04,-0.65,-0.01,0.65,0.04,0.65,0.01
-36.23,-3.94,-0.008289,-36.18,-3.28,-0.005395,-0.05,-0.66,0.00,0.66,0.05,0.66,0.00
-39.17,-3.35,-0.004106,-39.12,-2.71,-0.001571,-0.04,-0.64,0.00,0.64,0.04,0.64,0.00
-42.13,-2.85,-0.000677,-42.09,-2.24,0.000906,-0.04,-0.61,0.00,0.61,0.04,0.61,0.00
-45.10,-2.43,-0.000257,-45.06,-1.86,0.001203,-0.03,-0.57,0.00,0.57,0.03,0.57,0.00
-48.07,-2.05,0.000361,-48.04,-1.54,0.001345,-0.03,-0.51,0.00,0.51,0.03,0.51,0.00
-51.05,-1.71,-0.000114,-51.03,-1.27,0.000793,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-54.04,-1.40,0.000157,-54.02,-1.026690,0.000822,-0.02,-0.38,0.00,0.38,0.02,0.38,0.00
-57.02,-1.12,-0.000114,-57.01,-0.815310,0.000477,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-60.01,-0.860880,0.000110,-60.00,-0.627955,0.000552,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-63.00,-0.624352,-0.000016,-63.00,-0.460793,0.000341,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.411568,0.000152,-66.00,-0.310683,0.000399,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.224105,0.000119,-68.99,-0.174977,0.000281,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-71.99,-0.068728,0.000148,-71.99,-0.055413,0.000222,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0,0,-75,0.000000,0.000000,0,0.00,0.00,0.00,0,0.00,0.00
75,0.000000,-3,75,0.000000,-3,0,0,0,0,0,0,0
71.99,-0.044050,-3.00,71.99,-0.041713,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.142746,-3.00,68.99,-0.134171,-3.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.259547,-3.00,66.00,-0.242029,-3.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.391484,-3.00,63.00,-0.363223,-3.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.539469,-3.00,60.00,-0.499432,-3.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.01,-0.705219,-3.00,57.01,-0.652992,-3.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.01,-0.890663,-3.00,54.01,-0.826427,-3.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.10,-3.00,51.02,-1.02,-3.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
48.03,-1.33,-3.00,48.03,-1.25,-3.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
45.04,-1.60,-3.00,45.04,-1.51,-3.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
42.06,-1.91,-3.00,42.05,-1.81,-3.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
39.08,-2.27,-3.00,39.08,-2.16,-3.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
36.11,-2.71,-3.00,36.11,-2.59,-3.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
33.16,-3.25,-2.99,33.16,-3.13,-2.99,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
30.23,-3.93,-2.98,30.22,-3.80,-2.98,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.35,-4.89,-2.94,27.34,-4.76,-2.94,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
24.57,-6.60,-2.83,24.56,-6.47,-2.83,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.56,-8.33,-2.70,21.54,-8.19,-2.69,0.01,-0.14,-0.01,0.14,0.01,0.14,0.01
18.16,-8.49,-2.73,18.14,-8.34,-2.73,0.01,-0.15,-0.01,0.15,0.01,0.15,0.01
15.04,-8.19,-2.80,15.03,-8.02,-2.79,0.01,-0.17,-0.01,0.17,0.01,0.17,0.01
12.03,-8.24,-2.84,12.02,-8.05,-2.84,0.01,-0.19,-0.01,0.19,0.01,0.19,0.01
9.03,-8.25,-2.87,9.02,-8.04,-2.87,0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
6.03,-8.27,-2.91,6.02,-8.03,-2.90,0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
3.03,-8.29,-2.94,3.02,-8.03,-2.93,0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
0.025037,-8.32,-2.97,0.015769,-8.03,-2.97,0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-2.97,-8.35,-3.01,-2.98,-8.03,-3.00,0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-5.98,-8.39,-3.04,-5.99,-8.03,-3.03,0.01,-0.36,-0.01,0.36,0.01,0.36,0.01
-8.98,-8.43,-3.07,-8.98,-8.04,-3.06,0.01,-0.39,-0.01,0.39,0.01,0.39,0.01
-11.98,-8.48,-3.10,-11.99,-8.05,-3.10,0.01,-0.43,-0.01,0.43,0.01,0.43,0.01
-14.98,-8.52,-3.14,-14.99,-8.05,-3.13,0.00,-0.47,-0.01,0.47,0.00,0.47,0.01
-17.99,-8.56,-3.18,-17.99,-8.05,-3.17,0.00,-0.51,-0.01,0.51,0.00,0.51,0.01
-21.06,-9.00,-3.25,-21.06,-8.45,-3.24,0.00,-0.55,-0.01,0.55,0.00,0.55,0.01
-24.43,-9.24,-3.40,-24.43,-8.65,-3.39,0.00,-0.59,-0.01,0.59,0.00,0.59,0.01
-27.68,-7.65,-3.24,-27.66,-7.03,-3.23,-0.02,-0.62,-0.01,0.62,0.02,0.62,0.01
-30.43,-5.72,-3.10,-30.40,-5.08,-3.09,-0.04,-0.64,-0.01,0.64,0.04,0.64,0.01
-33.30,-4.66,-3.04,-33.25,-4.00,-3.03,-0.05,-0.66,-0.01,0.66,0.05,0.66,0.01
-36.22,-3.94,-3.02,-36.18,-3.28,-3.02,-0.05,-0.66,0.00,0.66,0.05,0.66,0.00
-39.17,-3.35,-3.01,-39.12,-2.71,-3.01,-0.04,-0.64,0.00,0.64,0.04,0.64,0.00
-42.13,-2.86,-3.01,-42.09,-2.25,-3.00,-0.04,-0.61,0.00,0.61,0.04,0.61,0.00
-45.10,-2.43,-3.00,-45.06,-1.87,-3.00,-0.03,-0.56,0.00,0.57,0.03,0.56,0.00
-48.07,-2.05,-3.00,-48.04,-1.55,-3.00,-0.03,-0.51,0.00,0.51,0.03,0.51,0.00
-51.05,-1.71,-3.00,-51.03,-1.27,-3.00,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-54.04,-1.40,-3.00,-54.02,-1.028110,-3.00,-0.02,-0.38,0.00,0.38,0.02,0.38,0.00
-57.02,-1.12,-3.00,-57.01,-0.816239,-3.00,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-60.01,-0.860712,-3.00,-60.00,-0.628590,-3,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-63.00,-0.624070,-3,-63,-0.461140,-3.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.411120,-3.00,-66.00,-0.310675,-3.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.223605,-3.00,-68.99,-0.174707,-3.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-71.99,-0.068448,-3.00,-71.99,-0.055208,-3.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-3,-75,0.000000,-3,0,0,0,0,0,0,0
75,0.000000,-6,75,0.000000,-6,0,0,0,0,0,0,0
71.99,-0.043629,-6.00,71.99,-0.041333,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.141057,-6.00,68.99,-0.132632,-6.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.256680,-6.00,66.00,-0.239482,-6.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.387542,-6.00,63.00,-0.359818,-6.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.534333,-6.00,60.00,-0.495078,-6.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.01,-0.698730,-6.00,57.01,-0.647572,-6.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.01,-0.882846,-6.00,54.01,-0.819961,-6.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.09,-6.00,51.02,-1.02,-6.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.03,-1.32,-6.00,48.03,-1.24,-6.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.04,-1.59,-6.00,45.04,-1.50,-6.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.06,-1.89,-6.00,42.05,-1.79,-6.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
39.08,-2.25,-6.00,39.08,-2.14,-6.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
36.11,-2.68,-6.00,36.11,-2.57,-6.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
33.16,-3.22,-6.00,33.15,-3.10,-6.00,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
30.23,-3.90,-5.99,30.23,-3.78,-5.99,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.36,-4.85,-5.97,27.35,-4.72,-5.96,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
24.57,-6.47,-5.88,24.56,-6.34,-5.88,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.61,-8.22,-5.78,21.60,-8.09,-5.77,0.01,-0.14,-0.01,0.14,0.01,0.14,0.01
18.23,-8.57,-5.72,18.21,-8.42,-5.72,0.01,-0.15,-0.01,0.15,0.01,0.15,0.01
15.09,-8.26,-5.80,15.08,-8.09,-5.80,0.01,-0.17,0.00,0.17,0.01,0.17,0.00
12.06,-8.24,-5.84,12.05,-8.05,-5.84,0.01,-0.19,-0.01,0.19,0.01,0.19,0.01
9.06,-8.24,-5.88,9.05,-8.03,-5.87,0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
6.06,-8.25,-5.91,6.05,-8.01,-5.90,0.01,-0.23,-0.01,0.23,0.01,0.23,0.01
3.06,-8.26,-5.94,3.05,-8.00,-5.93,0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
0.058288,-8.28,-5.97,0.049115,-8.00,-5.97,0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-2.94,-8.31,-6.01,-2.95,-7.99,-6.00,0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-5.94,-8.35,-6.04,-5.95,-7.99,-6.03,0.01,-0.35,-0.01,0.35,0.01,0.35,0.01
-8.95,-8.39,-6.07,-8.95,-8.00,-6.06,0.01,-0.39,-0.01,0.39,0.01,0.39,0.01
-11.95,-8.43,-6.10,-11.95,-8.00,-6.10,0.01,-0.43,-0.01,0.43,0.01,0.43,0.01
-14.95,-8.47,-6.14,-14.95,-8.00,-6.13,0.00,-0.46,-0.01,0.46,0.00,0.46,0.01
-17.96,-8.52,-6.18,-17.96,-8.02,-6.17,0.00,-0.50,-0.01,0.50,0.00,0.50,0.01
-21.03,-8.85,-6.27,-21.03,-8.32,-6.25,0.00,-0.54,-0.01,0.54,0.00,0.54,0.01
-24.36,-8.93,-6.41,-24.37,-8.36,-6.39,0.00,-0.57,-0.01,0.57,0.00,0.57,0.01
-27.64,-7.41,-6.29,-27.62,-6.80,-6.28,-0.02,-0.61,-0.01,0.61,0.02,0.61,0.01
-30.42,-5.63,-6.12,-30.38,-4.99,-6.11,-0.04,-0.64,-0.01,0.64,0.04,0.64,0.01
-33.29,-4.60,-6.06,-33.24,-3.95,-6.05,-0.05,-0.65,-0.01,0.65,0.05,0.65,0.01
-36.21,-3.88,-6.03,-36.17,-3.23,-6.02,-0.05,-0.65,-0.01,0.65,0.05,0.65,0.01
-39.16,-3.31,-6.02,-39.12,-2.67,-6.02,-0.04,-0.64,0.00,0.64,0.04,0.64,0.00
-42.12,-2.82,-6.01,-42.08,-2.22,-6.01,-0.04,-0.60,0.00,0.60,0.04,0.60,0.00
-45.09,-2.41,-6.01,-45.06,-1.85,-6.00,-0.03,-0.56,0.00,0.56,0.03,0.56,0.00
-48.07,-2.03,-6.00,-48.04,-1.53,-6.00,-0.03,-0.50,0.00,0.50,0.03,0.50,0.00
-51.05,-1.70,-6.00,-51.03,-1.26,-6.00,-0.02,-0.44,0.00,0.44,0.02,0.44,0.00
-54.04,-1.39,-6.00,-54.02,-1.019150,-6.00,-0.02,-0.37,0.00,0.37,0.02,0.37,0.00
-57.02,-1.11,-6.00,-57.01,-0.809024,-6.00,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-60.01,-0.852068,-6.00,-60.00,-0.622764,-6.00,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-63.00,-0.617370,-6.00,-63.00,-0.456464,-6.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.406580,-6.00,-66.00,-0.307414,-6.00,0.00,-0.10,0,0.10,0.00,0.10,0
-68.99,-0.220828,-6.00,-68.99,-0.172585,-6.00,0,-0.05,0.00,0.05,0,0.05,0.00
-71.99,-0.067298,-6.00,-71.99,-0.054241,-6.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-6,-75,0.000000,-6,0,0,0,0,0,0,0
75,0.000000,-9,75,0.000000,-9,0,0,0,0,0,0,0
71.99,-0.042404,-9.00,71.99,-0.040153,-9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.137711,-9.00,68.99,-0.129457,-9.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.251458,-9.00,66.00,-0.234623,-9.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.379945,-9.00,63.00,-0.352821,-9.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.524291,-9.00,60.00,-0.485908,-9.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.01,-0.686145,-9.00,57.01,-0.636149,-9.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.01,-0.867000,-9.00,54.01,-0.805575,-9.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.07,-9.00,51.02,-1.00,-9.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.03,-1.30,-9.00,48.02,-1.22,-9.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.04,-1.56,-9.00,45.04,-1.47,-9.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.05,-1.86,-9.01,42.05,-1.76,-9.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
39.08,-2.21,-9.01,39.07,-2.10,-9.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.11,-2.62,-9.01,36.10,-2.51,-9.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
33.15,-3.14,-9.01,33.15,-3.02,-9.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
30.22,-3.80,-9.01,30.21,-3.68,-9.01,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.35,-4.70,-9.00,27.34,-4.58,-9.00,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.54,-6.13,-8.95,24.53,-6.00,-8.95,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.65,-7.92,-8.88,21.64,-7.79,-8.88,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
18.36,-8.70,-8.75,18.35,-8.55,-8.74,0.02,-0.15,-0.01,0.15,0.02,0.15,0.01
15.13,-8.43,-8.80,15.12,-8.26,-8.79,0.01,-0.16,0.00,0.17,0.01,0.16,0.00
12.10,-8.25,-8.84,12.09,-8.06,-8.84,0.01,-0.18,0.00,0.18,0.01,0.18,0.00
9.09,-8.23,-8.88,9.08,-8.02,-8.87,0.01,-0.21,0.00,0.21,0.01,0.21,0.00
6.09,-8.23,-8.91,6.08,-8.00,-8.90,0.01,-0.23,-0.01,0.23,0.01,0.23,0.01
3.09,-8.23,-8.94,3.08,-7.98,-8.93,0.01,-0.25,-0.01,0.25,0.01,0.25,0.01
0.089985,-8.25,-8.97,0.080143,-7.97,-8.97,0.01,-0.28,-0.01,0.28,0.01,0.28,0.01
-2.91,-8.27,-9.01,-2.92,-7.96,-9.00,0.01,-0.31,-0.01,0.31,0.01,0.31,0.01
-5.91,-8.30,-9.04,-5.92,-7.96,-9.03,0.01,-0.34,-0.01,0.34,0.01,0.34,0.01
-8.91,-8.34,-9.07,-8.92,-7.96,-9.06,0.01,-0.38,-0.01,0.38,0.01,0.38,0.01
-11.91,-8.38,-9.10,-11.92,-7.96,-9.10,0.01,-0.41,-0.01,0.41,0.01,0.41,0.01
-14.92,-8.42,-9.14,-14.92,-7.97,-9.13,0.01,-0.45,-0.01,0.45,0.01,0.45,0.01
-17.93,-8.54,-9.19,-17.93,-8.06,-9.18,0.01,-0.48,-0.01,0.48,0.01,0.48,0.01
-21.03,-8.84,-9.29,-21.03,-8.34,-9.28,0.01,-0.51,-0.01,0.51,0.01,0.51,0.01
-24.39,-8.59,-9.47,-24.39,-8.05,-9.45,0.01,-0.54,-0.02,0.54,0.01,0.54,0.02
-27.53,-6.93,-9.29,-27.51,-6.35,-9.28,-0.02,-0.58,-0.01,0.58,0.02,0.58,0.01
-30.36,-5.33,-9.13,-30.32,-4.71,-9.12,-0.04,-0.62,-0.01,0.62,0.04,0.62,0.01
-33.27,-4.45,-9.07,-33.22,-3.81,-9.06,-0.04,-0.64,-0.01,0.64,0.04,0.64,0.01
-36.20,-3.78,-9.04,-36.16,-3.14,-9.03,-0.04,-0.64,-0.01,0.64,0.04,0.64,0.01
-39.15,-3.23,-9.03,-39.11,-2.61,-9.02,-0.04,-0.62,-0.01,0.62,0.04,0.62,0.01
-42.12,-2.76,-9.02,-42.08,-2.17,-9.01,-0.04,-0.59,0.00,0.59,0.04,0.59,0.00
-45.09,-2.36,-9.01,-45.06,-1.81,-9.01,-0.03,-0.55,0.00,0.55,0.03,0.55,0.00
-48.07,-1.99,-9.01,-48.04,-1.50,-9.00,-0.03,-0.49,0.00,0.49,0.03,0.49,0.00
-51.05,-1.67,-9.00,-51.03,-1.23,-9.00,-0.02,-0.43,0.00,0.43,0.02,0.43,0.00
-54.03,-1.36,-9.00,-54.02,-1.000080,-9.00,-0.02,-0.36,0.00,0.36,0.02,0.36,0.00
-57.02,-1.09,-9.00,-57.01,-0.793697,-9.00,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-60.01,-0.835162,-9.00,-60.00,-0.610587,-9.00,-0.01,-0.22,0.00,0.22,0.01,0.22,0.00
-63.00,-0.604418,-9.00,-63.00,-0.446843,-9.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.397211,-9.00,-66.00,-0.300125,-9.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.215143,-9.00,-68.99,-0.167938,-9.00,0,-0.05,0.00,0.05,0,0.05,0.00
-71.99,-0.065488,-9.00,-71.99,-0.052730,-9.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-9,-75,0.000000,-9,0,0,0,0,0,0,0
75,0.000000,-12,75,0.000000,-12,0,0,0,0,0,0,0
71.99,-0.040728,-12.00,71.99,-0.038530,-12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.132896,-12,69.00,-0.124837,-12.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.243419,-12.00,66.00,-0.226987,-12.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.368670,-12.00,63.00,-0.342207,-12.00,0.00,-0.03,0,0.03,0.00,0.03,0
60.00,-0.509611,-12.00,60.00,-0.472174,-12.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.00,-0.667464,-12.00,57.00,-0.618716,-12.00,0,-0.05,0.00,0.05,0,0.05,0.00
54.01,-0.843747,-12.00,54.01,-0.783850,-12.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.04,-12.00,51.01,-0.97,-12.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.02,-1.26,-12.00,48.02,-1.18,-12.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.03,-1.52,-12.01,45.03,-1.43,-12.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.05,-1.80,-12.01,42.05,-1.71,-12.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
39.07,-2.14,-12.01,39.07,-2.04,-12.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.10,-2.54,-12.02,36.09,-2.43,-12.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
33.14,-3.02,-12.02,33.13,-2.91,-12.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
30.20,-3.64,-12.03,30.19,-3.52,-12.03,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.30,-4.45,-12.04,27.30,-4.32,-12.04,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.48,-5.63,-12.02,24.47,-5.50,-12.02,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.66,-7.34,-12.00,21.64,-7.20,-12.00,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
18.55,-8.62,-11.86,18.54,-8.48,-11.86,0.01,-0.14,0.00,0.14,0.01,0.14,0.00
15.23,-8.63,-11.80,15.21,-8.47,-11.79,0.02,-0.16,0.00,0.16,0.02,0.16,0.00
12.15,-8.30,-11.84,12.13,-8.12,-11.84,0.01,-0.18,0.00,0.18,0.01,0.18,0.00
9.13,-8.23,-11.88,9.12,-8.03,-11.87,0.01,-0.20,0.00,0.20,0.01,0.20,0.00
6.13,-8.21,-11.91,6.11,-7.99,-11.90,0.01,-0.22,0.00,0.22,0.01,0.22,0.00
3.12,-8.21,-11.94,3.11,-7.96,-11.94,0.01,-0.25,0.00,0.25,0.01,0.25,0.00
0.123498,-8.21,-11.97,0.112947,-7.94,-11.97,0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
-2.88,-8.23,-12.01,-2.89,-7.93,-12.00,0.01,-0.30,-0.01,0.30,0.01,0.30,0.01
-5.88,-8.26,-12.04,-5.89,-7.93,-12.03,0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-8.88,-8.29,-12.07,-8.89,-7.93,-12.07,0.01,-0.36,-0.01,0.36,0.01,0.36,0.01
-11.88,-8.33,-12.10,-11.89,-7.94,-12.10,0.01,-0.39,-0.01,0.39,0.01,0.39,0.01
-14.88,-8.40,-12.15,-14.89,-7.97,-12.14,0.01,-0.42,-0.01,0.42,0.01,0.42,0.01
-17.90,-8.63,-12.23,-17.91,-8.18,-12.22,0.01,-0.45,-0.01,0.45,0.01,0.45,0.01
-21.09,-8.88,-12.41,-21.10,-8.41,-12.39,0.01,-0.47,-0.02,0.47,0.01,0.47,0.02
-24.43,-8.04,-12.50,-24.43,-7.53,-12.48,0.01,-0.51,-0.01,0.51,0.01,0.51,0.01
-27.44,-6.30,-12.28,-27.42,-5.75,-12.27,-0.02,-0.55,-0.01,0.55,0.02,0.55,0.01
-30.31,-5.02,-12.14,-30.27,-4.43,-12.13,-0.03,-0.59,-0.01,0.59,0.03,0.59,0.01
-33.23,-4.23,-12.07,-33.19,-3.62,-12.07,-0.04,-0.61,-0.01,0.61,0.04,0.61,0.01
-36.18,-3.62,-12.05,-36.14,-3.00,-12.04,-0.04,-0.61,-0.01,0.62,0.04,0.61,0.01
-39.14,-3.11,-12.03,-39.10,-2.51,-12.02,-0.04,-0.60,-0.01,0.60,0.04,0.60,0.01
-42.11,-2.67,-12.02,-42.07,-2.10,-12.01,-0.03,-0.57,0.00,0.57,0.03,0.57,0.00
-45.08,-2.28,-12.01,-45.05,-1.75,-12.01,-0.03,-0.53,0.00,0.53,0.03,0.53,0.00
-48.06,-1.93,-12.01,-48.04,-1.46,-12.01,-0.03,-0.48,0.00,0.48,0.03,0.48,0.00
-51.05,-1.62,-12.01,-51.02,-1.20,-12.00,-0.02,-0.42,0.00,0.42,0.02,0.42,0.00
-54.03,-1.33,-12.00,-54.02,-0.971482,-12.00,-0.02,-0.35,0.00,0.35,0.02,0.35,0.00
-57.02,-1.056810,-12.00,-57.01,-0.770783,-12.00,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-60.01,-0.810355,-12.00,-60.00,-0.592226,-12.00,-0.01,-0.22,0.00,0.22,0.01,0.22,0.00
-63.00,-0.585842,-12.00,-63.00,-0.432778,-12.00,0.00,-0.15,0,0.15,0.00,0.15,0
