x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z,f_m,f_x,f_y,f_z
30.00,-0.671644,-54.00,30.00,-0.597014,-54.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
27.00,-0.741652,-54.01,27.00,-0.658952,-54.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
24.00,-0.810457,-54.01,24.00,-0.719082,-54.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
21.00,-0.876667,-54.01,21.00,-0.776046,-54.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00,0,0,0,0
18.00,-0.938971,-54.01,18.00,-0.828601,-54.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00,0,0,0,0
15.00,-0.996219,-54.01,15.00,-0.875711,-54.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
12.00,-1.05,-54.02,12.00,-0.916208,-54.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
9.00,-1.09,-54.02,9.00,-0.949048,-54.01,0.00,-0.14,0.00,0.14,0.00,0.14,0.00,0,0,0,0
6.00,-1.13,-54.02,6.00,-0.973487,-54.02,0.00,-0.15,0.00,0.15,0.00,0.15,0.00,0,0,0,0
3.00,-1.15,-54.02,3.00,-0.988898,-54.02,0.00,-0.16,0.00,0.16,0.00,0.16,0.00,0,0,0,0
-0.004576,-1.17,-54.02,0.000109,-0.994887,-54.02,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-3.01,-1.17,-54.02,-3.00,-0.991234,-54.02,0.00,-0.18,0.00,0.18,0.00,0.18,0.00,0,0,0,0
-6.01,-1.17,-54.02,-6.00,-0.977948,-54.02,-0.01,-0.19,0.00,0.19,0.01,0.19,0.00,0,0,0,0
-9.01,-1.15,-54.02,-9.00,-0.955474,-54.01,-0.01,-0.20,0.00,0.20,0.01,0.20,0.00,0,0,0,0
-12.01,-1.13,-54.02,-12.00,-0.924290,-54.01,-0.01,-0.20,0.00,0.20,0.01,0.20,0.00,0,0,0,0
-15.01,-1.09,-54.01,-15.00,-0.885249,-54.01,-0.01,-0.21,0.00,0.21,0.01,0.21,0.00,0,0,0,0
-18.01,-1.05,-54.01,-18.00,-0.839273,-54.01,-0.01,-0.21,0.00,0.21,0.01,0.21,0.00,0,0,0,0
-21.01,-1.00,-54.01,-21.00,-0.787780,-54.01,0.00,-0.21,0.00,0.21,0.00,0.21,0.00,0,0,0,0
-24.01,-0.944276,-54.01,-24.00,-0.731581,-54.01,0.00,-0.21,0.00,0.21,0.00,0.21,0.00,0,0,0,0
-27.01,-0.882693,-54.01,-27.00,-0.672089,-54.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00,0,0,0,0
-30.01,-0.816931,-54.00,-30.00,-0.610535,-54.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00,0,0,0,0
-33.01,-0.747849,-54.00,-33.00,-0.547875,-54.00,0.00,-0.20,0.00,0.20,0.00,0.20,0.00,0,0,0,0
-36.01,-0.676836,-54.00,-36.00,-0.485578,-54.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00,0,0,0,0
-39.00,-0.604682,-54,-39.00,-0.424416,-54.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00,0,0,0,0
-42.00,-0.532563,-54.00,-42.00,-0.365491,-54.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-45.00,-0.460834,-54.00,-45.00,-0.308978,-54.00,0.00,-0.15,0.00,0.15,0.00,0.15,0.00,0,0,0,0
-48.00,-0.390924,-54.00,-48,-0.256057,-54.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-51.00,-0.323436,-54.00,-51.00,-0.206963,-54.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-54.00,-0.259402,-54.00,-54.00,-0.162263,-54.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00,0,0,0,0
-57.00,-0.199431,-54.00,-57.00,-0.121964,-54.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-60.00,-0.144648,-54.00,-60.00,-0.086475,-54.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
-63.00,-0.096955,-54.00,-63.00,-0.056854,-54.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00,0,0,0,0
-66.00,-0.056617,-54.00,-66.00,-0.032429,-54.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
-69.00,-0.026017,-54.00,-69.00,-0.014552,-54.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
-72.00,-0.006333,-54.00,-72.00,-0.003311,-54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
-75,-0.000001,-54,-75,-0.000001,-54,0,0,0,0,0,0,0,27.12,-24.85,-0.541142,-10.85
75,-0.000001,-57,75,-0.000001,-57,0,0,0,0,0,0,0,22.31,20.55,-1.32,-8.59
72.00,-0.002576,-57.00,72.00,-0.002051,-57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
69.00,-0.011511,-57.00,69.00,-0.009562,-57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
66.00,-0.025938,-57.00,66.00,-0.021767,-57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
63.00,-0.045994,-57.00,63.00,-0.038902,-57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
60.00,-0.071449,-57.00,60.00,-0.060845,-57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
57.00,-0.101635,-57.00,57.00,-0.087038,-57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
54.00,-0.136164,-57.00,54.00,-0.117202,-57.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
51.00,-0.175019,-57.00,51.00,-0.151413,-57.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
48.00,-0.217571,-57.00,48.00,-0.189124,-57.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
45.00,-0.263895,-57.00,45.00,-0.230453,-57.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
42.00,-0.312875,-57.00,42.00,-0.274302,-57.00,0.00,-0.04,0,0.04,0.00,0.04,0,0,0,0,0
39.00,-0.365073,-57.00,39.00,-0.321190,-57,0.00,-0.04,0.00,0.04,0.00,0.04,0.00,0,0,0,0
36.00,-0.419422,-57.00,36.00,-0.369999,-57.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
33.00,-0.475448,-57.00,33.00,-0.420152,-57.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
30.00,-0.532023,-57.00,30.00,-0.470454,-57.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
27.00,-0.588658,-57.00,27.00,-0.520345,-57.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
24.00,-0.644273,-57.00,24.00,-0.568734,-57.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
21.00,-0.697800,-57.01,21.00,-0.614576,-57.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
18.00,-0.748183,-57.01,18.00,-0.656899,-57.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
15.00,-0.794446,-57.01,15.00,-0.694823,-57.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00,0,0,0,0
12.00,-0.835454,-57.01,12.00,-0.727312,-57.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00,0,0,0,0
9.00,-0.870432,-57.01,9.00,-0.753698,-57.01,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
6.00,-0.898778,-57.01,6.00,-0.773524,-57.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
3.00,-0.919405,-57.01,3.00,-0.785836,-57.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-0.004350,-0.932142,-57.01,-0.000048,-0.790645,-57.01,0.00,-0.14,0.00,0.14,0.00,0.14,0.00,0,0,0,0
-3.01,-0.936747,-57.01,-3.00,-0.787866,-57.01,0.00,-0.15,0.00,0.15,0.00,0.15,0.00,0,0,0,0
-6.01,-0.932973,-57.01,-6.00,-0.777434,-57.01,0.00,-0.16,0.00,0.16,0.00,0.16,0.00,0,0,0,0
-9.01,-0.920781,-57.01,-9.00,-0.759461,-57.01,0.00,-0.16,0.00,0.16,0.00,0.16,0.00,0,0,0,0
-12.01,-0.900476,-57.01,-12.00,-0.734392,-57.01,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-15.01,-0.872922,-57.01,-15.00,-0.703222,-57.01,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-18.01,-0.838301,-57.01,-18.00,-0.666239,-57.01,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-21.01,-0.797566,-57.00,-21.00,-0.624520,-57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-24.01,-0.751857,-57.00,-24.00,-0.579318,-57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-27.01,-0.701685,-57.00,-27.00,-0.531259,-57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-30.00,-0.648049,-57.00,-30.00,-0.481432,-57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00,0,0,0,0
-33.00,-0.591873,-57.00,-33.00,-0.430851,-57.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00,0,0,0,0
-36.00,-0.534172,-57.00,-36.00,-0.380553,-57,0.00,-0.15,0.00,0.15,0.00,0.15,0.00,0,0,0,0
-39.00,-0.475548,-57.00,-39.00,-0.331127,-57.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00,0,0,0,0
-42.00,-0.416970,-57.00,-42.00,-0.283450,-57.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-45.00,-0.359403,-57.00,-45,-0.238353,-57.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-48.00,-0.303574,-57.00,-48.00,-0.196345,-57.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00,0,0,0,0
-51.00,-0.249929,-57.00,-51.00,-0.157587,-57.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-54.00,-0.199335,-57.00,-54.00,-0.122565,-57.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-57.00,-0.152406,-57.00,-57.00,-0.091416,-57.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
-60.00,-0.109702,-57.00,-60.00,-0.064111,-57.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
-63.00,-0.072240,-57.00,-63.00,-0.040987,-57.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
-66.00,-0.041783,-57.00,-66.00,-0.023053,-57.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
-69.00,-0.018887,-57.00,-69.00,-0.010068,-57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
-72.00,-0.004814,-57.00,-72.00,-0.002492,-57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
-75,-0.000001,-57,-75,-0.000001,-57,0,0,0,0,0,0,0,23.55,-21.61,-1.29,-9.26
75,-0.000001,-60,75,-0.000001,-60,0,0,0,0,0,0,0,19.31,17.83,-1.72,-7.22
72.00,-0.001712,-60.00,72.00,-0.001328,-60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
69.00,-0.007274,-60.00,69.00,-0.005874,-60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
66.00,-0.017297,-60.00,66.00,-0.014264,-60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
63.00,-0.031464,-60.00,63.00,-0.026236,-60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
60.00,-0.049884,-60.00,60.00,-0.041971,-60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
57.00,-0.072283,-60.00,57.00,-0.061288,-60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
54.00,-0.097918,-60.00,54.00,-0.083533,-60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
51.00,-0.127098,-60.00,51.00,-0.109098,-60.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
48.00,-0.159281,-60.00,48.00,-0.137499,-60.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
45.00,-0.194540,-60.00,45.00,-0.168853,-60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
42.00,-0.232542,-60.00,42.00,-0.202826,-60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
39.00,-0.273067,-60.00,39,-0.239185,-60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
36.00,-0.315520,-60.00,36.00,-0.277279,-60.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00,0,0,0,0
33.00,-0.359335,-60.00,33.00,-0.316483,-60.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00,0,0,0,0
30.00,-0.403829,-60,30.00,-0.356041,-60.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
27.00,-0.448562,-60.00,27.00,-0.395479,-60.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
24.00,-0.492378,-60.00,24.00,-0.433625,-60.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
21.00,-0.534569,-60.00,21.00,-0.469811,-60.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
18.00,-0.574346,-60.00,18.00,-0.503308,-60.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
15.00,-0.610927,-60.00,15.00,-0.533419,-60.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
12.00,-0.643240,-60.00,12.00,-0.559157,-60.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
9.00,-0.670859,-60.00,9.00,-0.580178,-60.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
6.00,-0.693114,-60.00,6.00,-0.595892,-60.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00,0,0,0,0
3.00,-0.709438,-60.01,3.00,-0.605857,-60.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00,0,0,0,0
-0.003920,-0.719425,-60.01,-0.000152,-0.609783,-60.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00,0,0,0,0
-3.00,-0.723004,-60.00,-3.00,-0.607744,-60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-6.00,-0.719789,-60.00,-6.00,-0.599485,-60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-9.01,-0.709903,-60.00,-9.00,-0.585257,-60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-12.01,-0.693665,-60.00,-12.00,-0.565491,-60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-15.01,-0.671584,-60.00,-15.00,-0.540787,-60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-18.01,-0.643944,-60.00,-18.00,-0.511526,-60.00,0.00,-0.13,0,0.13,0.00,0.13,0,0,0,0,0
-21.00,-0.611419,-60.00,-21.00,-0.478466,-60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-24.00,-0.574713,-60.00,-24.00,-0.442393,-60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-27.00,-0.534851,-60.00,-27.00,-0.404408,-60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-30.00,-0.492215,-60.00,-30.00,-0.364964,-60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00,0,0,0,0
-33.00,-0.447740,-60.00,-33.00,-0.325036,-60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-36.00,-0.402102,-60.00,-36.00,-0.285318,-60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00,0,0,0,0
-39.00,-0.356303,-60.00,-39.00,-0.246771,-60.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00,0,0,0,0
-42.00,-0.310990,-60.00,-42.00,-0.209979,-60.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00,0,0,0,0
-45,-0.266456,-60.00,-45.00,-0.175113,-60.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-48.00,-0.223743,-60.00,-48.00,-0.143053,-60.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-51.00,-0.182826,-60.00,-51.00,-0.113552,-60.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
-54.00,-0.144944,-60.00,-54.00,-0.087567,-60.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
-57.00,-0.109688,-60.00,-57.00,-0.064315,-60.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
-60.00,-0.078019,-60.00,-60.00,-0.044306,-60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
-63.00,-0.051043,-60.00,-63.00,-0.028110,-60.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
-66.00,-0.028513,-60.00,-66.00,-0.014903,-60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
-69.00,-0.012751,-60.00,-69.00,-0.006411,-60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
-72.00,-0.003071,-60.00,-72.00,-0.001410,-60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
-75,-0.000001,-60,-75,-0.000001,-60,0,0,0,0,0,0,0,20.68,-18.97,-1.73,-8.05
75,-0.000001,-63,75,-0.000001,-63,0,0,0,0,0,0,0,17.20,15.85,-1.91,-6.41
72.00,-0.000994,-63.00,72.00,-0.000740,-63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
69.00,-0.004093,-63.00,69.00,-0.003188,-63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
66.00,-0.010286,-63.00,66.00,-0.008287,-63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
63.00,-0.019757,-63.00,63.00,-0.016241,-63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
60.00,-0.031790,-63.00,60.00,-0.026386,-63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
57.00,-0.047114,-63.00,57.00,-0.039522,-63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
54.00,-0.064727,-63.00,54.00,-0.054718,-63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
51.00,-0.085028,-63.00,51.00,-0.072436,-63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
48.00,-0.107839,-63.00,48.00,-0.092542,-63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
45.00,-0.133141,-63.00,45.00,-0.115041,-63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
42.00,-0.160743,-63.00,42.00,-0.139750,-63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
39.00,-0.190455,-63.00,39.00,-0.166458,-63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
36.00,-0.221686,-63.00,36.00,-0.194550,-63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
33.00,-0.254361,-63.00,33.00,-0.223900,-63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
30.00,-0.287809,-63.00,30.00,-0.253792,-63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
27.00,-0.321266,-63.00,27.00,-0.283426,-63.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00,0,0,0,0
24.00,-0.354312,-63.00,24.00,-0.312388,-63.00,0.00,-0.04,0,0.04,0.00,0.04,0,0,0,0,0
21.00,-0.386361,-63.00,21.00,-0.340116,-63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
18.00,-0.416477,-63.00,18.00,-0.365729,-63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
15.00,-0.444211,-63.00,15.00,-0.388844,-63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
12.00,-0.468846,-63.00,12.00,-0.408803,-63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
9.00,-0.489802,-63.00,9.00,-0.425083,-63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
6.00,-0.506733,-63.00,6.00,-0.437401,-63.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
3.00,-0.518773,-63.00,3.00,-0.444955,-63.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
-0.003424,-0.526118,-63.00,-0.000244,-0.448034,-63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-3.00,-0.528607,-63.00,-3.00,-0.446568,-63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-6.00,-0.526012,-63.00,-6.00,-0.440432,-63.00,0.00,-0.09,0,0.09,0.00,0.09,0,0,0,0,0
-9.00,-0.518073,-63.00,-9.00,-0.429460,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-12.00,-0.505559,-63.00,-12.00,-0.414504,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-15.00,-0.488087,-63.00,-15.00,-0.395253,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-18.00,-0.466703,-63.00,-18.00,-0.372820,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-21.00,-0.441749,-63.00,-21.00,-0.347606,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-24.00,-0.413373,-63.00,-24.00,-0.319816,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-27.00,-0.382905,-63.00,-27.00,-0.290834,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-30.00,-0.350247,-63.00,-30.00,-0.260601,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-33.00,-0.316562,-63.00,-33.00,-0.230304,-63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00,0,0,0,0
-36.00,-0.282542,-63.00,-36,-0.200628,-63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-39.00,-0.248609,-63.00,-39.00,-0.171971,-63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00,0,0,0,0
-42.00,-0.214964,-63.00,-42.00,-0.144465,-63.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00,0,0,0,0
-45.00,-0.183003,-63.00,-45.00,-0.119423,-63.00,0,-0.06,0.00,0.06,0,0.06,0.00,0,0,0,0
-48.00,-0.152270,-63.00,-48.00,-0.096266,-63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00,0,0,0,0
-51.00,-0.123566,-63.00,-51.00,-0.075650,-63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00,0,0,0,0
-54.00,-0.096735,-63.00,-54.00,-0.057214,-63.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00,0,0,0,0
-57.00,-0.072569,-63.00,-57.00,-0.041494,-63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
-60.00,-0.050753,-63.00,-60.00,-0.027842,-63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
-63.00,-0.032661,-63.00,-63.00,-0.017246,-63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
-66.00,-0.017705,-63.00,-66.00,-0.008690,-63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
-69.00,-0.007610,-63.00,-69.00,-0.003490,-63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
-72.00,-0.002015,-63.00,-72.00,-0.000945,-63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
-75,-0.000001,-63,-75,-0.000001,-63,0,0,0,0,0,0,0,18.32,-16.88,-1.94,-6.86
75,-0.000001,-66,75,-0.000001,-66,0,0,0,0,0,0,0,14.63,13.53,-1.82,-5.27
72.00,-0.000197,-66.00,72.00,-0.000051,-66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
69.00,-0.001845,-66.00,69.00,-0.001344,-66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
66.00,-0.005074,-66.00,66.00,-0.003935,-66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
63.00,-0.010254,-66.00,63.00,-0.008196,-66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
60.00,-0.017672,-66.00,60.00,-0.014449,-66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
57.00,-0.026684,-66.00,57.00,-0.022099,-66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
54.00,-0.037254,-66.00,54.00,-0.031164,-66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
51.00,-0.049948,-66.00,51.00,-0.042248,-66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
48.00,-0.064356,-66.00,48.00,-0.054968,-66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
45.00,-0.080754,-66.00,45.00,-0.069612,-66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
42.00,-0.098702,-66.00,42.00,-0.085741,-66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
39.00,-0.118515,-66.00,39.00,-0.103666,-66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0,0,0,0
36.00,-0.139675,-66.00,36.00,-0.122844,-66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
33.00,-0.161872,-66.00,33.00,-0.142944,-66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
30.00,-0.184775,-66.00,30.00,-0.163599,-66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
27.00,-0.207993,-66.00,27.00,-0.184400,-66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00,0,0,0,0
24.00,-0.231033,-66.00,24,-0.204850,-66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00,0,0,0,0
